RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
50345967,20211103,M,40대,부산광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50346492,20211103,M,30대,서울특별시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다
50346563,20211103,M,40대,서울특별시,300이상500만원 미만,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다
50346649,20211103,F,40대,제주특별자치도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50346736,20211103,M,30대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,비슷하다
50346900,20211103,M,30대,인천광역시,300이상500만원 미만,매우 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다
50347228,20211103,F,40대,부산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50347244,20211103,M,20대,서울특별시,300이상500만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
50347317,20211103,F,30대,경기도,500이상700만원 미만,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
50347772,20211103,F,20대,인천광역시,무응답,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
50348416,20211103,M,50대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50349394,20211103,F,20대,광주광역시,300만원 미만,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 작아졌다
50349607,20211103,F,30대,대전광역시,300만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50349700,20211103,M,20대,전라남도,500이상700만원 미만,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
50350280,20211103,M,20대,서울특별시,무응답,비슷하다,매우 작아졌다,비슷하다,조금 커졌다,매우 작아졌다,조금 커졌다,매우 커졌다,매우 작아졌다
50350632,20211103,F,50대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50351132,20211103,F,20대,전라북도,300만원 미만,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다
50351166,20211103,M,20대,경상북도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
50351637,20211103,F,30대,인천광역시,700만원 이상,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,매우 커졌다,비슷하다
50352146,20211103,M,50대,대전광역시,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다
50352298,20211103,F,50대,대구광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50352762,20211103,M,50대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
50352819,20211103,M,50대,부산광역시,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다
50353053,20211103,F,50대,서울특별시,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다
50353337,20211103,F,30대,제주특별자치도,300만원 미만,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다
50353635,20211103,F,50대,전라남도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
50354423,20211103,M,60대,전라북도,700만원 이상,매우 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다
50354992,20211103,M,60대,경기도,700만원 이상,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다
50355293,20211103,M,30대,강원도,300이상500만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다
50355387,20211103,M,50대,경상남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50356517,20211103,M,50대,경상북도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50359066,20211103,F,50대,경기도,700만원 이상,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 커졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다
50359175,20211103,M,40대,충청남도,무응답,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50359847,20211103,F,60대,인천광역시,500이상700만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다
50359935,20211103,F,60대,서울특별시,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
50360247,20211103,M,30대,전라남도,300이상500만원 미만,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다,매우 작아졌다,매우 커졌다,비슷하다,매우 작아졌다
50360261,20211103,M,50대,경기도,700만원 이상,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50360272,20211103,M,40대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
50360283,20211103,M,50대,서울특별시,500이상700만원 미만,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50360442,20211103,M,20대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다,비슷하다,매우 커졌다,조금 커졌다,조금 커졌다
50360537,20211103,F,20대,경상남도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 작아졌다,조금 커졌다
50360610,20211103,F,40대,울산광역시,700만원 이상,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
50362906,20211103,M,40대,부산광역시,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50364372,20211103,F,30대,서울특별시,300만원 미만,비슷하다,조금 작아졌다,비슷하다,매우 커졌다,비슷하다,조금 작아졌다,매우 커졌다,비슷하다
50364840,20211103,M,40대,경상남도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50365063,20211103,F,20대,서울특별시,500이상700만원 미만,비슷하다,매우 커졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,매우 커졌다,비슷하다
50365091,20211103,F,40대,부산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50365307,20211103,M,40대,충청남도,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50365718,20211103,M,50대,인천광역시,300이상500만원 미만,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,매우 작아졌다,매우 커졌다,비슷하다,매우 작아졌다
50366302,20211103,M,40대,강원도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다
50366976,20211103,M,30대,대구광역시,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다
50368464,20211103,F,40대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50368727,20211103,F,20대,경상남도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,매우 커졌다,매우 커졌다,비슷하다
50368777,20211103,M,40대,강원도,700만원 이상,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,매우 커졌다,매우 커졌다
50368876,20211103,F,40대,부산광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다
50369055,20211103,M,40대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다
50369432,20211103,F,20대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50370305,20211103,M,50대,대전광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50370321,20211103,F,60대,인천광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,비슷하다
50373614,20211103,M,30대,경기도,500이상700만원 미만,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다
50373998,20211103,M,50대,대전광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50375647,20211103,F,40대,세종특별자치시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,매우 작아졌다
50376734,20211103,M,30대,경상남도,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50376913,20211103,M,20대,경기도,700만원 이상,비슷하다,조금 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,매우 커졌다,조금 작아졌다
50377633,20211103,F,30대,경기도,500이상700만원 미만,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50379767,20211103,M,20대,서울특별시,700만원 이상,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
50379799,20211103,M,30대,충청남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50380065,20211103,F,60대,서울특별시,700만원 이상,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50380267,20211103,M,60대,인천광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다
50380515,20211103,F,20대,울산광역시,무응답,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다
50380985,20211103,M,60대,강원도,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
50381514,20211103,M,20대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
50381961,20211103,M,40대,충청남도,300이상500만원 미만,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50382130,20211103,M,20대,서울특별시,무응답,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50382308,20211103,M,60대,강원도,300이상500만원 미만,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다
50382763,20211103,F,20대,경상남도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50382765,20211103,F,60대,충청북도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
50382881,20211103,F,40대,경상남도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
50382931,20211103,M,20대,경기도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50383628,20211103,F,50대,강원도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50384086,20211103,M,60대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
50384672,20211103,M,50대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50384999,20211103,M,30대,울산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
50385685,20211103,F,40대,광주광역시,300이상500만원 미만,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,비슷하다
50385792,20211103,F,30대,세종특별자치시,300만원 미만,비슷하다,비슷하다,비슷하다,매우 작아졌다,매우 작아졌다,매우 커졌다,매우 작아졌다,조금 작아졌다
50386104,20211103,M,30대,경상남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50386377,20211103,M,20대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50388034,20211103,M,30대,대구광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다
50388570,20211103,M,50대,충청남도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,매우 작아졌다
50388898,20211103,F,50대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
50389546,20211103,F,40대,서울특별시,500이상700만원 미만,조금 작아졌다,매우 작아졌다,조금 커졌다,비슷하다,조금 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다
50390631,20211103,F,60대,서울특별시,무응답,조금 작아졌다,비슷하다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다
50391527,20211103,F,50대,인천광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50391543,20211103,M,60대,서울특별시,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50391728,20211103,M,30대,경상북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50391939,20211103,F,60대,전라북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,조금 커졌다
50392191,20211103,F,50대,인천광역시,700만원 이상,조금 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다
50392374,20211103,F,50대,경상남도,700만원 이상,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
50392633,20211103,M,30대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다
50392658,20211103,M,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50392990,20211103,F,20대,대전광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
50393177,20211103,F,50대,부산광역시,300이상500만원 미만,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다
50393331,20211103,M,40대,대구광역시,700만원 이상,매우 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
50394226,20211103,M,20대,서울특별시,무응답,조금 커졌다,조금 커졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 커졌다,매우 커졌다,비슷하다
50394748,20211103,M,60대,대전광역시,300이상500만원 미만,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다
50395467,20211103,F,20대,경상남도,500이상700만원 미만,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다
50396107,20211103,F,50대,경기도,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
50396175,20211103,M,50대,서울특별시,300이상500만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다
50396453,20211103,F,30대,경기도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다
50397839,20211103,M,40대,경기도,300만원 미만,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50397930,20211103,M,20대,세종특별자치시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 커졌다,비슷하다
50398510,20211103,M,50대,충청남도,700만원 이상,비슷하다,비슷하다,비슷하다,매우 커졌다,매우 커졌다,조금 커졌다,비슷하다,비슷하다
50399682,20211103,M,20대,서울특별시,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50400036,20211103,F,30대,경기도,300이상500만원 미만,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50400235,20211103,F,30대,경상남도,무응답,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50400289,20211103,F,40대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
50400566,20211103,F,40대,부산광역시,300만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50400840,20211103,F,30대,경기도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50401165,20211103,F,20대,충청북도,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,매우 커졌다,비슷하다,매우 커졌다,조금 커졌다,조금 커졌다
50401181,20211103,M,30대,울산광역시,500이상700만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다
50401692,20211103,F,20대,충청북도,300만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다
50401761,20211103,M,30대,경상북도,300만원 미만,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다
50402164,20211103,M,40대,경기도,500이상700만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다
50402612,20211103,F,20대,경기도,무응답,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
50402721,20211103,F,40대,충청남도,300이상500만원 미만,매우 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다
50403079,20211103,M,30대,경기도,700만원 이상,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,매우 작아졌다
50403253,20211103,M,40대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,매우 커졌다,매우 커졌다,비슷하다,비슷하다
50403521,20211103,F,40대,서울특별시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50403538,20211103,M,40대,인천광역시,700만원 이상,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다
50403551,20211103,M,30대,전라북도,300만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50404274,20211103,M,60대,충청북도,300이상500만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
50404565,20211103,M,30대,경상북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다
50404936,20211103,M,30대,전라남도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
50405529,20211103,F,50대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
50405907,20211103,F,60대,서울특별시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50406335,20211103,M,50대,대구광역시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다
50406396,20211103,M,50대,경기도,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,비슷하다
50406604,20211103,M,50대,대전광역시,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다
50406809,20211103,M,40대,충청북도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50407346,20211103,M,40대,경기도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,매우 커졌다,비슷하다,조금 작아졌다
50407865,20211103,F,40대,경기도,500이상700만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50407911,20211103,F,40대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,매우 작아졌다,매우 커졌다,매우 작아졌다,조금 작아졌다
50408493,20211103,M,50대,울산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다
50408557,20211103,M,20대,경기도,700만원 이상,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50408669,20211103,F,30대,대구광역시,300만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 커졌다,매우 작아졌다,매우 작아졌다
50408718,20211103,F,60대,인천광역시,500이상700만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다
50408942,20211103,F,30대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50409117,20211103,M,20대,서울특별시,무응답,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50409183,20211103,F,50대,경기도,300만원 미만,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
50409466,20211103,M,30대,경기도,500이상700만원 미만,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,매우 커졌다,조금 작아졌다,조금 커졌다,비슷하다
50409594,20211103,M,30대,부산광역시,300이상500만원 미만,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50409644,20211103,M,60대,부산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
50410233,20211103,M,40대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50410382,20211103,F,30대,충청남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,비슷하다
50410968,20211103,M,30대,울산광역시,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
50411192,20211103,M,30대,서울특별시,500이상700만원 미만,비슷하다,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다
50411258,20211103,F,40대,서울특별시,700만원 이상,조금 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다
50411414,20211103,F,40대,대전광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
50411421,20211103,F,40대,경기도,300이상500만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다
