RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
53371309,20231108,M,50대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53371439,20231108,F,20대,인천광역시,무응답,비슷하다,매우 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
53371716,20231108,F,20대,서울특별시,무응답,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53371730,20231108,M,20대,경상남도,300이상500만원 미만,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53372104,20231108,F,50대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다
53372196,20231108,M,60대,대전광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다
53372400,20231108,M,40대,대구광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다
53372536,20231108,M,40대,서울특별시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다
53372716,20231108,F,30대,서울특별시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다
53372877,20231108,F,40대,경기도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다
53373135,20231108,M,30대,인천광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다
53373659,20231108,F,40대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
53373997,20231108,M,40대,인천광역시,300만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
53374223,20231108,M,50대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
53374400,20231108,M,40대,경기도,500이상700만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다
53374461,20231108,F,40대,서울특별시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53374469,20231108,M,50대,대전광역시,300이상500만원 미만,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,매우 커졌다,비슷하다
53374490,20231108,M,50대,인천광역시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
53374655,20231108,M,40대,제주특별자치도,300만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53374768,20231108,F,40대,경기도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53374826,20231108,F,60대,경상남도,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,비슷하다,매우 커졌다,비슷하다
53374950,20231108,F,20대,대구광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,매우 커졌다,조금 작아졌다,조금 커졌다,매우 작아졌다
53374992,20231108,M,60대,울산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다
53375300,20231108,F,60대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
53375373,20231108,M,40대,서울특별시,500이상700만원 미만,매우 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,비슷하다,매우 작아졌다,매우 작아졌다,비슷하다
53375480,20231108,F,60대,서울특별시,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 작아졌다
53375680,20231108,M,50대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다
53375907,20231108,F,40대,경상북도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53375909,20231108,F,60대,경기도,300만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다
53376015,20231108,M,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53376152,20231108,F,30대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53376177,20231108,M,40대,대구광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53376305,20231108,F,40대,경상남도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,매우 커졌다,비슷하다,비슷하다,비슷하다
53376313,20231108,F,60대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53376349,20231108,M,20대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
53376368,20231108,M,30대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
53376421,20231108,F,60대,경기도,700만원 이상,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다
53376869,20231108,F,20대,부산광역시,500이상700만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53377293,20231108,M,50대,인천광역시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53377429,20231108,M,60대,인천광역시,300이상500만원 미만,조금 커졌다,조금 작아졌다,비슷하다,비슷하다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다
53377478,20231108,F,60대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
