RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
"53368535","20241106","M","50대","충청북도","700만원 이상","매우 작아졌다","조금 작아졌다","조금 작아졌다","비슷하다","조금 작아졌다","조금 커졌다","비슷하다","조금 작아졌다"
"53368706","20241106","F","60대","충청남도","700만원 이상","비슷하다","비슷하다","비슷하다","조금 작아졌다","조금 작아졌다","조금 커졌다","비슷하다","비슷하다"
"53368750","20241106","M","40대","울산광역시","500이상700만원 미만","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53368897","20241106","M","50대","인천광역시","무응답","조금 작아졌다","조금 커졌다","비슷하다","비슷하다","조금 작아졌다","비슷하다","비슷하다","조금 커졌다"
"53368950","20241106","F","40대","충청남도","무응답","조금 작아졌다","비슷하다","조금 작아졌다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53369019","20241106","F","50대","인천광역시","700만원 이상","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53369129","20241106","F","50대","경기도","무응답","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","조금 커졌다","매우 작아졌다"
"53369317","20241106","M","60대","부산광역시","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53369486","20241106","M","50대","대전광역시","무응답","매우 커졌다","매우 커졌다","조금 커졌다","조금 커졌다","매우 커졌다","비슷하다","비슷하다","비슷하다"
"53369521","20241106","F","60대","대전광역시","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53369525","20241106","F","50대","경기도","700만원 이상","조금 커졌다","조금 커졌다","비슷하다","비슷하다","매우 커졌다","조금 커졌다","조금 커졌다","비슷하다"
"53369737","20241106","M","30대","대구광역시","700만원 이상","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","매우 커졌다","비슷하다"
"53369968","20241106","F","30대","경기도","300이상500만원 미만","비슷하다","비슷하다","조금 작아졌다","조금 작아졌다","비슷하다","조금 커졌다","조금 작아졌다","조금 커졌다"
"53370071","20241106","M","30대","경상북도","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53370083","20241106","M","30대","충청북도","700만원 이상","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53370240","20241106","F","30대","경기도","무응답","비슷하다","비슷하다","비슷하다","조금 작아졌다","비슷하다","비슷하다","비슷하다","비슷하다"
"53370547","20241106","F","40대","경기도","500이상700만원 미만","조금 작아졌다","조금 작아졌다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","조금 작아졌다"
"53370811","20241106","F","30대","경기도","500이상700만원 미만","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다","매우 작아졌다"
"53370975","20241106","F","30대","강원도","500이상700만원 미만","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53371086","20241106","F","40대","서울특별시","500이상700만원 미만","조금 커졌다","조금 커졌다","비슷하다","비슷하다","매우 커졌다","조금 커졌다","조금 커졌다","비슷하다"
"53371097","20241106","F","20대","서울특별시","무응답","매우 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","매우 커졌다","매우 커졌다","매우 커졌다","매우 커졌다"
"53371223","20241106","F","30대","경기도","무응답","조금 커졌다","조금 커졌다","비슷하다","조금 커졌다","매우 커졌다","조금 커졌다","조금 커졌다","비슷하다"
"53371275","20241106","F","40대","대전광역시","500이상700만원 미만","조금 커졌다","비슷하다","비슷하다","조금 커졌다","조금 커졌다","비슷하다","조금 커졌다","비슷하다"
"53371427","20241106","F","40대","강원도","500이상700만원 미만","조금 커졌다","비슷하다","비슷하다","조금 작아졌다","조금 커졌다","비슷하다","비슷하다","조금 커졌다"
"53371496","20241106","M","50대","서울특별시","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53371584","20241106","F","40대","충청북도","무응답","매우 작아졌다","매우 작아졌다","비슷하다","매우 작아졌다","조금 커졌다","비슷하다","조금 커졌다","매우 작아졌다"
"53371649","20241106","M","30대","경기도","700만원 이상","조금 커졌다","조금 커졌다","매우 커졌다","조금 커졌다","비슷하다","매우 커졌다","조금 커졌다","매우 작아졌다"
"53371818","20241106","F","30대","경기도","700만원 이상","조금 작아졌다","조금 작아졌다","조금 커졌다","비슷하다","비슷하다","비슷하다","비슷하다","조금 작아졌다"
"53371840","20241106","F","60대","대전광역시","700만원 이상","비슷하다","비슷하다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","비슷하다","조금 커졌다"
"53372179","20241106","M","50대","서울특별시","700만원 이상","비슷하다","비슷하다","비슷하다","비슷하다","조금 커졌다","비슷하다","비슷하다","비슷하다"
"53372256","20241106","F","60대","경상남도","700만원 이상","조금 작아졌다","비슷하다","조금 작아졌다","조금 작아졌다","비슷하다","비슷하다","비슷하다","조금 작아졌다"
"53372359","20241106","F","50대","대구광역시","700만원 이상","비슷하다","비슷하다","비슷하다","조금 커졌다","비슷하다","비슷하다","비슷하다","조금 작아졌다"
"53372420","20241106","F","30대","경기도","500이상700만원 미만","매우 작아졌다","조금 작아졌다","비슷하다","비슷하다","조금 커졌다","비슷하다","조금 작아졌다","매우 작아졌다"
"53372456","20241106","M","40대","서울특별시","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53372495","20241106","F","60대","인천광역시","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53372765","20241106","M","40대","서울특별시","무응답","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","조금 작아졌다"
"53372790","20241106","M","50대","인천광역시","700만원 이상","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53373112","20241106","M","30대","경상남도","300이상500만원 미만","매우 작아졌다","매우 작아졌다","매우 커졌다","조금 커졌다","조금 작아졌다","비슷하다","조금 작아졌다","조금 작아졌다"
"53373286","20241106","F","30대","전라북도","300이상500만원 미만","조금 커졌다","조금 커졌다","비슷하다","비슷하다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다"
"53373412","20241106","M","40대","강원도","무응답","조금 커졌다","비슷하다","매우 커졌다","매우 커졌다","조금 커졌다","조금 커졌다","비슷하다","비슷하다"
"53374340","20241106","M","40대","서울특별시","무응답","조금 작아졌다","조금 작아졌다","비슷하다","조금 작아졌다","비슷하다","비슷하다","비슷하다","비슷하다"
"53374598","20241106","M","40대","대전광역시","700만원 이상","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53374725","20241106","F","60대","경기도","500이상700만원 미만","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","조금 작아졌다","비슷하다","조금 작아졌다"
"53374836","20241106","F","40대","대전광역시","500이상700만원 미만","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다"
"53375193","20241106","M","60대","경상북도","무응답","조금 작아졌다","조금 작아졌다","조금 작아졌다","비슷하다","조금 작아졌다","조금 작아졌다","조금 작아졌다","조금 작아졌다"
"53375397","20241106","M","60대","서울특별시","700만원 이상","조금 커졌다","비슷하다","비슷하다","조금 커졌다","조금 커졌다","비슷하다","조금 커졌다","비슷하다"
"53375573","20241106","F","20대","경기도","무응답","비슷하다","비슷하다","비슷하다","조금 커졌다","조금 커졌다","비슷하다","조금 커졌다","조금 커졌다"
"53375590","20241106","F","20대","서울특별시","무응답","조금 커졌다","매우 커졌다","조금 작아졌다","조금 커졌다","비슷하다","조금 커졌다","조금 커졌다","조금 작아졌다"
"53375667","20241106","F","60대","경기도","500이상700만원 미만","조금 커졌다","비슷하다","조금 커졌다","비슷하다","조금 커졌다","조금 커졌다","비슷하다","조금 커졌다"
"53375685","20241106","F","50대","충청남도","500이상700만원 미만","비슷하다","조금 작아졌다","비슷하다","비슷하다","조금 작아졌다","비슷하다","비슷하다","비슷하다"
"53375757","20241106","M","20대","경기도","무응답","매우 작아졌다","비슷하다","조금 작아졌다","조금 작아졌다","비슷하다","조금 커졌다","조금 커졌다","매우 커졌다"
"53375786","20241106","M","50대","부산광역시","700만원 이상","조금 작아졌다","조금 작아졌다","조금 작아졌다","조금 작아졌다","조금 작아졌다","비슷하다","비슷하다","조금 커졌다"
"53375798","20241106","M","50대","전라북도","500이상700만원 미만","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53375874","20241106","F","60대","광주광역시","500이상700만원 미만","조금 커졌다","조금 커졌다","비슷하다","비슷하다","매우 커졌다","조금 커졌다","매우 커졌다","조금 커졌다"
"53375907","20241106","F","40대","경상북도","300이상500만원 미만","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","비슷하다","비슷하다","비슷하다","비슷하다"
"53376291","20241106","M","50대","대구광역시","700만원 이상","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53376394","20241106","F","50대","경기도","700만원 이상","조금 커졌다","조금 커졌다","조금 커졌다","매우 커졌다","매우 커졌다","조금 커졌다","비슷하다","매우 커졌다"
"53376412","20241106","M","50대","대구광역시","700만원 이상","비슷하다","조금 커졌다","비슷하다","비슷하다","조금 커졌다","비슷하다","조금 커졌다","매우 커졌다"
"53376486","20241106","F","40대","대구광역시","300만원 미만","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다","비슷하다"
"53376501","20241106","M","40대","경상남도","700만원 이상","조금 커졌다","조금 커졌다","비슷하다","비슷하다","매우 커졌다","조금 커졌다","조금 커졌다","조금 커졌다"
"53376802","20241106","F","50대","서울특별시","700만원 이상","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다","조금 커졌다"
"53377181","20241106","F","60대","경상북도","700만원 이상","조금 커졌다","비슷하다","비슷하다","비슷하다","비슷하다","조금 커졌다","비슷하다","비슷하다"
"53377182","20241106","M","40대","대전광역시","300이상500만원 미만","조금 작아졌다","조금 작아졌다","조금 커졌다","비슷하다","비슷하다","조금 커졌다","조금 작아졌다","비슷하다"
"53377216","20241106","M","40대","전라남도","700만원 이상","비슷하다","매우 작아졌다","조금 작아졌다","매우 작아졌다","비슷하다","비슷하다","조금 작아졌다","비슷하다"
